사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
라인업 커피,커피숍,"서울특별시 종로구 인사동5길 41, 하나빌딩 1층 (공평동)",198531.019987857    ,452166.91560057     
이에나,커피숍,"서울특별시 종로구 동순라길 110, 1층 (원남동)",199572.506337464    ,452583.041574364    
공차 공평점,커피숍,"서울특별시 종로구 삼봉로 95, 1층 107호 (견지동)",198386.829870878    ,452237.303784872    
매머드 익스프레스 종로3가점,커피숍,"서울특별시 종로구 종로 127, 1~2층 103호 (종로3가)",199193.300336189    ,452043.718167706    
프롬하츠커피 청계종각점,커피숍,"서울특별시 종로구 청계천로 53, 1~2층 (관철동)",198484.065112475    ,451860.352943313    
별똥별궁,커피숍,"서울특별시 종로구 창경궁로 227, 성우빌딩 1층 (명륜4가)",199730.620290942    ,453348.895548068    
빽다방 대학로점,커피숍,"서울특별시 종로구 대학로 89, 대학로빌딩 1층 (연건동)",200089.004472863    ,452986.206777353    
샐러디 동대문점,커피숍,"서울특별시 종로구 종로 272, 동대문종합시장 신관 5층 501호 (종로6가)",200647.01325068     ,452054.764927519    
메가엠지씨커피 종로평창점,커피숍,"서울특별시 종로구 평창11길 8, 지상1층 103, 104호 (평창동)",197021.004075546    ,456014.734189813    
카페더파크,커피숍,"서울특별시 종로구 통일로16길 4-1, 1층 (무악동)",196182.723078058    ,452605.712949857    
베티붑 안국,커피숍,"서울특별시 종로구 율곡로 63, 1층 (재동)",198715.720839493    ,452763.43100308     
동백양과점,커피숍,"서울특별시 종로구 수표로28길 17-24, 1층 (익선동)",199011.703870526    ,452345.95901798     
이디야커피 대학로점,커피숍,"서울특별시 종로구 대학로10길 17 (동숭동,(1층 9-1호))",200211.341833282    ,453309.498946546    
파스쿠찌 종로2가점,커피숍,서울특별시 종로구 수표로 95 (관수동),198988.281992965    ,451943.188338917    
퍼먼트,떡카페,"서울특별시 종로구 창덕궁1길 36, 지상 2층 (계동)",198803.348728206    ,453016.411787905    
이오이,커피숍,"서울특별시 종로구 북촌로5길 3, 지상 1층 (재동)",198578.052243518    ,452984.93344219     
동숭동커피,커피숍,"서울특별시 종로구 동숭3길 6-4, 지상1층 (동숭동)",200347.130977066    ,453203.269596973    
반지만들기 대학로본점,커피숍,"서울특별시 종로구 대학로14길 18-2, 2층 (혜화동)",                    ,                    
수베니어 삼청,커피숍,"서울특별시 종로구 팔판길 22-1, 1층 (팔판동)",198269.495483603    ,453388.828024724    
씨엘로,커피숍,"서울특별시 종로구 자하문로30길 19-12, 1층 (청운동)",197406.16778032     ,453704.103445634    
온지음,커피숍,"서울특별시 종로구 효자로 49, 온지음 1층 (창성동)",197579.120246448    ,453134.579956081    
할리스 서울대병원점,커피숍,"서울특별시 종로구 대학로 101, 서울대학교병원 1층 (연건동)",199824.095974723    ,452984.360451452    
잔별,커피숍,"서울특별시 종로구 돈화문로10길 14, 1층 (봉익동)",199262.538284638    ,452246.93145594     
Cafe Namu 영우 성균관대,커피숍,"서울특별시 종로구 성균관로 25-2, 1층 (명륜3가)",199242.8370807      ,454009.5047516      
씨티오 (SITIO),커피숍,"서울특별시 종로구 동순라길 60-13, 지상 1층 (인의동)",199690.558243821    ,452353.937703088    
민스 빈,커피숍,"서울특별시 종로구 북촌로5가길 12, 지상2층 (화동)",198358.556763464    ,453096.236334265    
마스터키즈쿠킹,커피숍,"서울특별시 종로구 대학로8길 25, 5층 (동숭동)",200258.363073595    ,453188.369609534    
인텔리젠시아 커피 서촌 (Intelligentsia Coffee Seochon),커피숍,"서울특별시 종로구 자하문로 34, 지상 1층 (통의동)",197435.86108925     ,452977.234497273    
알파 안국역점,커피숍,"서울특별시 종로구 율곡로 지하 62, 3호선 안국역 지하1층 (안국동)",198563.138038309    ,452739.759362114    
다솜이야기,커피숍,"서울특별시 종로구 자하문로36길 40, 지하1층 (청운동)",196914.848785846    ,454232.700404838    
더 한옥,커피숍,"서울특별시 종로구 계동길 75, 1층 (계동)",198754.88250516     ,453151.53547439     
테일러커피 서촌점,커피숍,"서울특별시 종로구 효자로 15, 다모여빌딩 1층 (통의동)",197617.250942852    ,452770.544082169    
보티,커피숍,"서울특별시 종로구 율곡로 65 (재동,1층)",198729.677469953    ,452763.488633469    
이디야커피,커피숍,"서울특별시 종로구 종로 126 (종로3가,(지상1층))",199182.655264501    ,451979.234244984    
린커피앤와플,커피숍,"서울특별시 종로구 세종대로23길 5, 1층 (세종로)",197819.103697275    ,452139.237844695    
올떡(GFAC점),커피숍,"서울특별시 종로구 대학로 8, 1층 (효제동)",200131.359850975    ,452167.410458533    
카페 04293,커피숍,"서울특별시 종로구 계동길 72, 1층 (계동)",198768.551399694    ,453136.644851618    
더베이크(THE BAKE) 세종문화회관점,커피숍,"서울특별시 종로구 세종대로 175, 세종문화회관 예술동 1층 (세종로)",197804.357783157    ,452216.539274871    
전광수커피 에스프레소 강북삼성병원점,커피숍,"서울특별시 종로구 새문안로 29, 강북삼성병원 지상2층 (평동)",197111.969637621    ,451776.44366444     
스타벅스 경복궁사거리점,커피숍,"서울특별시 종로구 율곡로 6 (중학동,트윈트리 B동 101호)",198176.159239663    ,452574.67151361     
애니하우스,커피숍,"서울특별시 종로구 자하문로7길 25, 1층 (체부동)",197324.301871965    ,452951.154097121    
작은나무,커피숍,"서울특별시 종로구 지봉로 89 (창신동,(지상1층))",201271.380167374    ,452868.306559671    
퍼먼트,떡카페,"서울특별시 종로구 창덕궁1길 36, 지상3층 (계동)",198803.348728206    ,453016.411787905    
할리스커피,커피숍,"서울특별시 종로구 우정국로 24 (공평동,지상1층)",                    ,                    
크림슨파더 혜화,커피숍,"서울특별시 종로구 동숭3길 33, 2층 (동숭동)",200329.599531437    ,453365.48286972     
카페드람브르,커피숍,"서울특별시 종로구 종로 80 (종로2가,(지하1층, 지상2~6층))",198716.07995214     ,451962.755506344    
비건카페 달냥,커피숍,"서울특별시 종로구 혜화로 45, 2층 (명륜1가)",199851.99502214     ,454135.734523493    
커피 비상구(COFFEE EXIT),커피숍,"서울특별시 종로구 종로8길 5, 1층 남쪽호 (관철동)",198524.8093622      ,451942.366626947    
재재 종로점,커피숍,"서울특별시 종로구 종로5길 46 (청진동,(1층))",198194.753103153    ,452218.012400733    
지우헌,커피숍,"서울특별시 종로구 북촌로11라길 13, 지하1층 (가회동)",198423.966682263    ,453444.322603601    
아름지기 팝업카페,커피숍,"서울특별시 종로구 효자로 17, 2층 (통의동)",197609.102747763    ,452812.053891443    
카페 키이로(Cafe Kiiro),커피숍,"서울특별시 종로구 창경궁로26길 41-3, 2층 (명륜4가)",199907.358176345    ,453310.700518421    
컬러리빙,커피숍,"서울특별시 종로구 평창11길 43, 지하1층 (평창동)",196901.430333348    ,456324.756758307    
까페 엠마,커피숍,"서울특별시 종로구 경희궁1길 32, 103호 (신문로2가, 신문로하우스)",197215.990057317    ,452256.378094949    
미코코스므,커피숍,"서울특별시 종로구 율곡로19길 28, 1층 (이화동)",200490.89101914     ,452673.250701753    
공차 종로구청점,커피숍,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온 지상 1층 107호 (수송동)",198324.653631679    ,452252.812389497    
오설록 티하우스 북촌점,커피숍,"서울특별시 종로구 북촌로 45, 1-3층 (가회동)",198571.4363672      ,453187.033089753    
커피공장 103 경희궁자이점,커피숍,"서울특별시 종로구 경교장길 35, 상가 3114호 (평동, 경희궁자이 3단지)",196931.854196185    ,451813.489945391    
큐비드,커피숍,서울특별시 종로구 세종대로 지하 172 (세종로),197889.89798215     ,452238.323737682    
써브웨이 종로5가점,커피숍,"서울특별시 종로구 종로 213-1 (종로5가,(지상1층))",200070.014651415    ,452102.793530572    
데미타스,커피숍,"서울특별시 종로구 창의문로 133, 2층 (부암동)",196903.709577573    ,454453.871436202    
오르락,커피숍,"서울특별시 종로구 비봉2길 84, 1층 (구기동)",196542.637220303    ,457023.752164733    
텐퍼센트커피 종로5가역점,커피숍,"서울특별시 종로구 대학로1길 6, 지상1층 우측호 (효제동)",200069.598960974    ,452132.848980757    
네오그린플라워&까페,커피숍,서울특별시 종로구 창경궁로 148 (원남동),199714.531488386    ,452582.054982242    
투썸플레이스 종로구청점,커피숍,서울특별시 종로구 종로5길 58 (수송동),198204.837322667    ,452293.432531176    
메가엠지씨커피 종로구기점,커피숍,"서울특별시 종로구 진흥로 460, 지상 1, 2층 (구기동)",196316.428986695    ,456046.174828213    
밀리언 뮤직,커피숍,"서울특별시 종로구 창경궁로 283-1, 2층 (혜화동)",200072.066381987    ,453787.079419813    
씨에이에이(CAA),커피숍,"서울특별시 종로구 사직로 64-1, 2층 202호 (사직동)",196995.068106802    ,452413.42248185     
커피원,커피숍,"서울특별시 종로구 새문안로3길 12, B1층 20호 (신문로1가)",197541.418168655    ,452115.300046799    
커피림,커피숍,"서울특별시 종로구 율곡로3길 77, 1층 (소격동)",198337.611641304    ,452977.986331942    
환이식당,커피숍,"서울특별시 종로구 송월길 147, 지하1층 101호 (교북동, 동아아파트)",196578.438801188    ,452129.33094623     
빽다방 (종로3가대로점),커피숍,"서울특별시 종로구 종로 118, 지상 1층 (종로3가)",199100.177952202    ,451973.801223789    
SK직원카페,커피숍,"서울특별시 종로구 인사동7길 32, SK건설빌딩 1층 (관훈동)",198550.794581565    ,452315.522758616    
메가후르츠 대학로점,커피숍,"서울특별시 종로구 대학로 75 (연건동,1층 상가 북측)",200093.827151675    ,452859.479163111    
ATM(에이티엠),커피숍,"서울특별시 종로구 평창11길 45 (평창동,(지상1층))",196915.052070338    ,456343.251908569    
코이나,커피숍,"서울특별시 종로구 율곡로5길 19, 1.2층 (안국동)",198582.865648967    ,452749.53392764     
커피 ??(coffee #),커피숍,"서울특별시 종로구 김상옥로 10, 지상1층 (연지동)",199829.874110507    ,452326.787745119    
제로커피 광장시장점,커피숍,"서울특별시 종로구 창경궁로 86, 1층 (예지동)",199757.358879598    ,451965.794604164    
회화당,커피숍,"서울특별시 종로구 북촌로11길 33, 지상 1층 (가회동)",198473.49788294     ,453326.69754359     
자이소 서촌,커피숍,"서울특별시 종로구 자하문로7길 25, 1층 (체부동)",197324.301871965    ,452951.154097121    
세븐일레븐 종로효제점,커피숍,"서울특별시 종로구 김상옥로 55 (효제동,지상1층)",200272.067691958    ,452378.886792712    
스타벅스 새문안로점,커피숍,"서울특별시 종로구 새문안로 92, 1.2층 (신문로1가, 광화문오피시아빌딩103호.203호)",197713.264843734    ,451938.037703258    
파스쿠찌 서울대병원,커피숍,"서울특별시 종로구 대학로 101, 서울대학교병원 지하1층 4호 (연건동)",199824.095974723    ,452984.360451452    
일번지,커피숍,"서울특별시 종로구 종로 69, 서울 YMCA 1층 (종로2가)",198630.79627088     ,452035.412646906    
서울 한복까페,커피숍,"서울특별시 종로구 삼청로 4, 광성빌딩 1층 (사간동)",198143.350695847    ,452665.870870336    
티까페(암병원),커피숍,"서울특별시 종로구 대학로 101, 서울대학교병원 암병원 지상1층 (연건동)",199824.095974723    ,452984.360451452    
오르다,커피숍,"서울특별시 종로구 동숭1길 4, 제1동 지상1층 1호 (동숭동)",200351.474542234    ,453057.979171615    
에쯔,커피숍,서울특별시 종로구 이화장길 94 (동숭동),200353.602209473    ,453010.190296036    
폴 바셋 광화문 흥국생명점,커피숍,"서울특별시 종로구 새문안로 68, 흥국생명빌딩 1층 (신문로1가)",197482.205329945    ,451938.30792481     
커피 숍 애츠(COFFEE SHOP ADZE),커피숍,"서울특별시 종로구 필운대로 58, 1층 (통인동)",197163.704950039    ,453210.053665203    
투썸플레이스 광화문점,커피숍,"서울특별시 종로구 새문안로 103, 1-2층 (신문로1가)",197816.682263356    ,452024.763264859    
카이카(Kaika),커피숍,"서울특별시 종로구 자하문로 129, 2층 (청운동)",197221.422737794    ,453896.682423918    
아이갓에브리씽 연풍문점,커피숍,"서울특별시 종로구 청와대로 1, 2층 (세종로)",197863.94944965     ,453774.043360595    
커피한잔,커피숍,"서울특별시 종로구 사직로9길 16-1, 2층 (사직동)",197095.058801705    ,452751.036747084    
플로리안 커피,커피숍,"서울특별시 종로구 새문안로5길 7-1, 지상1층 (당주동)",197704.71102851     ,452074.365084547    
커스텀커피 을지로점,커피숍,"서울특별시 종로구 삼일대로17길 51, 스타골드빌딩 103호 (관철동)",198575.614557683    ,451869.596952219    
씨애틀즈베스트커피대사관점,커피숍,"서울특별시 종로구 세종대로 188 (세종로,지상1층)",197982.091130535    ,452324.467348872    
퍼먼트,떡카페,"서울특별시 종로구 창덕궁1길 36, 지상1층 (계동)",198803.348728206    ,453016.411787905    
모닝해즈 대한통운본사,커피숍,"서울특별시 종로구 종로5길 7, Tower 8 24층 2401호 (청진동)",198213.955223154    ,452045.296742706    
골목카페,커피숍,"서울특별시 종로구 돈화문로9길 17, 1층 (돈의동)",199120.718341954    ,452149.209414132    
